category,county,town,ad_id,date_of_lead,leads,package_type
commercial,Dublin,Dundrum,5805281,2019-04-02,1,Standard
commercial,Dublin,Sandyford,5791188,2019-04-02,1,Standard
commercial,Meath,Ashbourne,5726882,2019-04-03,1,Standard
commercial,Dublin,Balbriggan,5703290,2019-04-05,1,Standard
commercial,Dublin,Finglas,5703272,2019-04-05,1,Standard
commercial,Dublin,Finglas,5703289,2019-04-05,1,Standard
commercial,Meath,Ashbourne,5703301,2019-04-05,1,Standard
commercial,Meath,Navan,5714817,2019-04-08,1,Standard
commercial,Dublin,Balbriggan,5703290,2019-04-09,2,Standard
commercial,Dublin,Dun Laoghaire,5748702,2019-04-09,1,Standard
commercial,Dublin,Dublin 2,5794705,2019-04-10,1,Standard
commercial,Dublin,Dublin 2,5692753,2019-04-10,1,Standard
commercial,Dublin,Sandyford,5791188,2019-04-10,1,Standard
commercial,Dublin,Blanchardstown,5703291,2019-04-11,1,Standard
commercial,Dublin,Dublin 1,5750873,2019-04-12,1,Standard
commercial,Dublin,Dun Laoghaire,5748702,2019-04-12,1,Standard
commercial,Dublin,Shankill,5724858,2019-04-12,1,Standard
commercial,Dublin,Dublin 1,5781233,2019-04-14,1,Standard
commercial,Meath,Kinnegad,5724860,2019-04-14,1,Standard
commercial,Dublin,Balbriggan,5703290,2019-04-15,1,Standard
commercial,Dublin,Dublin 1,5793541,2019-04-15,1,Standard
commercial,Dublin,Dublin 2,5785654,2019-04-15,1,Standard
commercial,Dublin,Dublin 7,5786614,2019-04-15,1,Standard
commercial,Dublin,Dublin 7,5703316,2019-04-15,2,Standard
commercial,Dublin,Dublin 8,5753180,2019-04-15,1,Standard
commercial,Dublin,Stillorgan,5828263,2019-04-15,1,Standard
commercial,Dublin,Balbriggan,5703290,2019-04-16,1,Standard
commercial,Dublin,Dublin 1,5781233,2019-04-16,1,Standard
commercial,Dublin,Dundrum,5752930,2019-04-17,1,Standard
commercial,Dublin,Foxrock,5700956,2019-04-17,1,Standard
commercial,Dublin,Dun Laoghaire,5748702,2019-04-18,1,Standard
commercial,Dublin,Dundrum,5805281,2019-04-18,1,Standard
commercial,Dublin,Goatstown,5815801,2019-04-18,1,Standard
commercial,Meath,Kinnegad,5724860,2019-04-18,1,Standard
commercial,Dublin,Dublin 2,5823614,2019-04-19,1,Standard
commercial,Dublin,Dublin 2,5833057,2019-04-19,1,Standard
commercial,Dublin,Stillorgan,5828263,2019-04-19,1,Standard
commercial,Dublin,Dublin 2,5805663,2019-04-21,1,Standard
commercial,Dublin,Dublin 8,5797240,2019-04-21,1,Standard
commercial,Dublin,Dublin 8,5753177,2019-04-21,1,Standard
commercial,Dublin,Royal Canal Park,5724872,2019-04-21,1,Standard
commercial,Dublin,Balbriggan,5703290,2019-04-23,1,Standard
commercial,Dublin,Dundrum,5752930,2019-04-23,1,Standard
commercial,Dublin,Finglas,5703293,2019-04-24,1,Standard
commercial,Meath,Kinnegad,5724860,2019-04-24,1,Standard
commercial,Dublin,Blanchardstown,5838158,2019-04-25,1,Standard
commercial,Dublin,Dublin 1,5838135,2019-04-25,1,Standard
commercial,Dublin,Dublin 4,5663017,2019-04-25,1,Standard
commercial,Dublin,Dublin 8,5753177,2019-04-25,1,Standard
commercial,Dublin,Ranelagh,5838182,2019-04-25,1,Standard
commercial,Meath,Kinnegad,5838129,2019-04-25,1,Standard
commercial,Dublin,Ballymount,5840474,2019-04-29,1,Standard
commercial,Dublin,Chapelizod,5840527,2019-04-29,1,Standard
commercial,Dublin,Dublin 1,5840472,2019-04-29,1,Standard
commercial,Dublin,Dundrum,5805281,2019-04-29,1,Standard
commercial,Dublin,Dundrum,5840460,2019-04-29,3,Standard
commercial,Meath,Kinnegad,5840471,2019-04-29,2,Standard
commercial,Dublin,Sandyford,5840510,2019-04-30,1,Standard
commercial,Dublin,Dublin 8,5753177,2019-05-01,1,Standard
commercial,Dublin,Chapelizod,5840527,2019-05-02,1,Standard
commercial,Dublin,Dublin 2,5840507,2019-05-02,1,Standard
commercial,Dublin,Dublin 2,5841014,2019-05-02,1,Standard
commercial,Dublin,Dublin 8,5753180,2019-05-02,1,Standard
commercial,Dublin,Dundrum,5805281,2019-05-02,1,Standard
commercial,Meath,Kinnegad,5840471,2019-05-02,1,Standard
commercial,Dublin,Dublin 1,5840472,2019-05-03,1,Standard
commercial,Dublin,Dublin 4,5703305,2019-05-03,1,Standard
commercial,Dublin,Dublin 8,5840519,2019-05-03,1,Standard
commercial,Dublin,Dublin 8,5840496,2019-05-03,1,Standard
commercial,Dublin,Dun Laoghaire,5840506,2019-05-03,3,Standard
commercial,Dublin,Leopardstown,5768385,2019-05-03,1,Standard
commercial,Dublin,Balbriggan,5840499,2019-05-04,5,Standard
commercial,Dublin,Blanchardstown,5840500,2019-05-04,1,Standard
commercial,Dublin,Blanchardstown,5840500,2019-05-05,3,Standard
commercial,Meath,Ashbourne,5840512,2019-05-05,1,Standard
commercial,Dublin,Balbriggan,5840499,2019-05-06,18,Standard
commercial,Dublin,Blanchardstown,5840500,2019-05-06,2,Standard
commercial,Dublin,Leopardstown,5840530,2019-05-06,1,Standard
commercial,Dublin,Balbriggan,5840499,2019-05-07,3,Standard
commercial,Dublin,Dun Laoghaire,5846548,2019-05-07,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-08,1,Standard
commercial,Dublin,Killiney,5847273,2019-05-08,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-09,1,Standard
commercial,Dublin,Baldonnell,5847244,2019-05-09,1,Standard
commercial,Dublin,Ballymount,5847254,2019-05-09,2,Standard
commercial,Dublin,Blanchardstown,5847280,2019-05-09,1,Standard
commercial,Dublin,Dublin 2,5847268,2019-05-09,1,Standard
commercial,Dublin,Leopardstown,5768536,2019-05-09,1,Standard
commercial,Dublin,Sandyford,5847290,2019-05-09,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-10,1,Standard
commercial,Dublin,Stillorgan,5847246,2019-05-10,1,Standard
commercial,Dublin,Clondalkin,5847302,2019-05-11,1,Standard
commercial,Dublin,Dublin 2,5847260,2019-05-11,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-13,1,Standard
commercial,Dublin,Clondalkin,5847302,2019-05-13,1,Standard
commercial,Dublin,Dublin 2,5847286,2019-05-13,1,Standard
commercial,Dublin,Dublin 2,5847306,2019-05-13,1,Standard
commercial,Dublin,Dublin 2,5847271,2019-05-13,1,Standard
commercial,Dublin,Dun Laoghaire,5847285,2019-05-13,1,Standard
commercial,Tipperary,Clonmel,5846504,2019-05-13,1,Standard
commercial,Dublin,Balbriggan,5848020,2019-05-14,1,Standard
commercial,Dublin,Sandyford,5847290,2019-05-14,1,Standard
commercial,Dublin,Sandyford,5847265,2019-05-14,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-05-15,1,Standard
commercial,Dublin,Dublin 8,5752673,2019-05-15,1,Premium
commercial,Dublin,Dublin 2,5847261,2019-05-16,1,Standard
commercial,Dublin,Dun Laoghaire,5847289,2019-05-16,1,Standard
commercial,Dublin,Foxrock,5700956,2019-05-17,1,Standard
commercial,Dublin,Stillorgan,5847246,2019-05-17,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-18,2,Standard
commercial,Dublin,Dublin 1,5847252,2019-05-18,1,Standard
commercial,Dublin,Dublin 2,5847270,2019-05-18,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-20,3,Standard
commercial,Dublin,Chapelizod,5847307,2019-05-20,1,Standard
commercial,Dublin,Dublin 7,5847295,2019-05-20,1,Standard
commercial,Dublin,Dublin 8,5851794,2019-05-20,1,Standard
commercial,Dublin,Dun Laoghaire,5847289,2019-05-20,2,Standard
commercial,Dublin,Goatstown,5815801,2019-05-20,1,Standard
commercial,Dublin,St Margaret's,5847309,2019-05-21,1,Standard
commercial,Dublin,Ballymount,5847254,2019-05-22,1,Standard
commercial,Dublin,Dublin 1,5847308,2019-05-22,1,Standard
commercial,Dublin,Dublin 2,5847260,2019-05-22,1,Standard
commercial,Dublin,Dublin 7,5847295,2019-05-22,1,Standard
commercial,Dublin,Dublin 8,5851794,2019-05-22,1,Standard
commercial,Dublin,Stillorgan,5847246,2019-05-22,1,Standard
commercial,Dublin,Dublin 4,5854517,2019-05-23,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-24,1,Standard
commercial,Cavan,Stradone,5847243,2019-05-26,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-05-26,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-27,2,Standard
commercial,Dublin,Dublin 1,5847252,2019-05-28,1,Standard
commercial,Dublin,Dublin 2,5856909,2019-05-28,2,Standard
commercial,Dublin,Killiney,5847273,2019-05-28,1,Standard
commercial,Dublin,Killiney,5854012,2019-05-28,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-05-29,1,Standard
commercial,Dublin,Dublin 1,5857337,2019-05-29,1,Standard
commercial,Dublin,Dublin 2,5847259,2019-05-29,1,Standard
commercial,Dublin,Dublin 2,5856909,2019-05-29,2,Standard
commercial,Dublin,Dun Laoghaire,5847285,2019-05-29,1,Standard
commercial,Dublin,Sandyford,5847265,2019-05-29,1,Standard
commercial,Meath,Navan,5847245,2019-05-29,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-05-30,1,Standard
commercial,Dublin,Dublin 2,5847270,2019-05-30,1,Standard
commercial,Dublin,Dublin 8,5752673,2019-05-30,1,Premium
commercial,Dublin,Leopardstown,5768536,2019-05-30,1,Standard
commercial,Dublin,Clondalkin,5847302,2019-05-31,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-05-31,1,Standard
commercial,Dublin,Goatstown,5815801,2019-05-31,1,Standard
commercial,Dublin,St Margaret's,5847287,2019-05-31,1,Standard
commercial,Dublin,Dun Laoghaire,5847289,2019-06-01,1,Standard
commercial,Dublin,Shankill,5847248,2019-06-01,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-06-02,1,Standard
commercial,Dublin,Dublin 1,5857337,2019-06-04,1,Standard
commercial,Dublin,Dublin 2,5856909,2019-06-04,1,Standard
commercial,Dublin,Goatstown,5815801,2019-06-04,1,Standard
commercial,Tipperary,Clonmel,5846504,2019-06-04,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-06-05,1,Standard
commercial,Dublin,Dublin 2,5856909,2019-06-06,1,Standard
commercial,Dublin,Leopardstown,5847296,2019-06-06,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-06-07,1,Standard
commercial,Dublin,Stillorgan,5847246,2019-06-07,2,Standard
commercial,Dublin,Goatstown,5815801,2019-06-08,1,Standard
commercial,Dublin,Dublin 1,5847257,2019-06-09,1,Standard
commercial,Meath,Kinnegad,5847251,2019-06-09,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-06-10,1,Standard
commercial,Dublin,Dublin 1,5857337,2019-06-10,2,Standard
commercial,Dublin,Dublin 2,5847261,2019-06-10,1,Standard
commercial,Dublin,Sandyford,5847265,2019-06-10,1,Standard
commercial,Dublin,Stillorgan,5847246,2019-06-10,1,Standard
commercial,Meath,Ashbourne,5674335,2019-06-11,1,Standard
commercial,Dublin,Ballycoolin,5847283,2019-06-12,1,Standard
commercial,Dublin,Dublin 4,5847255,2019-06-12,1,Standard
commercial,Dublin,Dun Laoghaire,5847289,2019-06-12,1,Standard
commercial,Dublin,Clondalkin,5847302,2019-06-13,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-06-14,1,Standard
commercial,Dublin,Dublin 1,5857337,2019-06-15,1,Standard
commercial,Dublin,Baldonnell,5865552,2019-06-19,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-06-19,1,Standard
commercial,Dublin,Leopardstown,5868221,2019-06-19,2,Standard
commercial,Dublin,Ballymount,5847254,2019-06-20,1,Standard
commercial,Dublin,Blanchardstown,5868748,2019-06-20,2,Standard
commercial,Dublin,Dun Laoghaire,5847285,2019-06-20,1,Standard
commercial,Dublin,Blanchardstown,5868748,2019-06-21,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-06-21,2,Standard
commercial,Dublin,Leopardstown,5847310,2019-06-21,2,Standard
commercial,Dublin,Ballymount,5847254,2019-06-24,1,Standard
commercial,Dublin,Dublin 2,5847270,2019-06-24,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-06-26,1,Standard
commercial,Dublin,Chapelizod,5847307,2019-06-26,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-06-27,1,Standard
commercial,Dublin,Dublin 2,5871678,2019-06-27,1,Standard
commercial,Dublin,Dublin 4,5847255,2019-06-27,1,Standard
commercial,Dublin,Dublin 2,5847286,2019-06-28,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-06-29,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-06-30,1,Standard
commercial,Dublin,Chapelizod,5847307,2019-07-01,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-07-01,1,Standard
commercial,Dublin,Dun Laoghaire,5847285,2019-07-02,3,Standard
commercial,Dublin,Blanchardstown,5847280,2019-07-03,1,Standard
commercial,Dublin,Blanchardstown,5868748,2019-07-04,1,Standard
commercial,Dublin,Dublin 4,5663017,2019-07-04,1,Standard
commercial,Dublin,North Wall,5874611,2019-07-04,7,Standard
commercial,Dublin,Dublin 8,5847277,2019-07-06,1,Standard
commercial,Dublin,Foxrock,5701564,2019-07-06,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-07-09,1,Standard
commercial,Dublin,Chapelizod,5847307,2019-07-09,1,Standard
commercial,Dublin,Citywest,5872201,2019-07-09,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-07-09,1,Standard
commercial,Dublin,Dublin 7,5847295,2019-07-09,1,Standard
commercial,Dublin,Dublin 8,5851794,2019-07-09,1,Standard
commercial,Dublin,St Margaret's,5847309,2019-07-09,1,Standard
commercial,Dublin,Baldonnell,5865552,2019-07-10,1,Standard
commercial,Dublin,Dublin 1,5857337,2019-07-10,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-07-10,1,Standard
commercial,Dublin,Dublin 8,5753180,2019-07-10,1,Standard
commercial,Dublin,Dublin 8,5851794,2019-07-10,1,Standard
commercial,Dublin,Dundrum,5805281,2019-07-10,1,Standard
commercial,Tipperary,Clonmel,5846504,2019-07-11,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-07-12,1,Standard
commercial,Dublin,Dublin 2,5871678,2019-07-15,1,Standard
commercial,Dublin,Dublin 2,5879013,2019-07-16,2,Standard
commercial,Dublin,Leopardstown,5868221,2019-07-16,1,Standard
commercial,Dublin,Ballymount,5847254,2019-07-17,1,Standard
commercial,Dublin,Blanchardstown,5868748,2019-07-17,1,Standard
commercial,Dublin,Chapelizod,5847307,2019-07-17,1,Standard
commercial,Dublin,Dublin 1,5847308,2019-07-17,1,Standard
commercial,Dublin,Dublin 2,5879013,2019-07-17,2,Standard
commercial,Dublin,Dublin 8,5876541,2019-07-17,1,Standard
commercial,Dublin,Dublin 4,5847255,2019-07-18,1,Standard
commercial,Dublin,Dublin 4,5703305,2019-07-18,1,Standard
commercial,Dublin,Dublin 8,5876541,2019-07-18,1,Standard
commercial,Dublin,Dun Laoghaire,5847285,2019-07-18,1,Standard
commercial,Dublin,Leopardstown,5768381,2019-07-18,1,Standard
commercial,Dublin,Sandyford,5847290,2019-07-18,1,Standard
commercial,Meath,Ashbourne,5674335,2019-07-18,1,Standard
commercial,Dublin,Dublin 2,5880204,2019-07-19,1,Standard
commercial,Dublin,Dublin 8,5876541,2019-07-19,1,Standard
commercial,Dublin,Blanchardstown,5868748,2019-07-20,1,Standard
commercial,Dublin,Dublin 2,5880204,2019-07-21,2,Standard
commercial,Dublin,Baldonnell,5847244,2019-07-22,1,Standard
commercial,Dublin,Ballycoolin,5847283,2019-07-22,2,Standard
commercial,Dublin,Dublin 2,5880204,2019-07-22,1,Standard
commercial,Dublin,Finglas,5873922,2019-07-22,1,Standard
commercial,Dublin,Finglas,5847262,2019-07-22,1,Standard
commercial,Dublin,Leopardstown,5768536,2019-07-22,1,Standard
commercial,Dublin,St Margaret's,5847267,2019-07-22,1,Standard
commercial,Dublin,St Margaret's,5847241,2019-07-22,1,Standard
commercial,Dublin,St Margaret's,5847309,2019-07-22,2,Standard
commercial,Dublin,Ballymount,5847254,2019-07-23,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-07-23,1,Standard
commercial,Dublin,Dublin 2,5880204,2019-07-23,1,Standard
commercial,Dublin,Dublin 8,5876541,2019-07-23,1,Standard
commercial,Dublin,Dundrum,5805281,2019-07-23,1,Standard
commercial,Meath,Ashbourne,5847250,2019-07-25,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-07-26,1,Standard
commercial,Dublin,Dublin 8,5876541,2019-07-26,1,Standard
commercial,Dublin,Dublin 2,5847270,2019-07-27,1,Standard
commercial,Dublin,Dublin 2,5871678,2019-07-27,1,Standard
commercial,Dublin,Dublin 2,5875018,2019-07-28,1,Standard
commercial,Dublin,Blanchardstown,5847280,2019-07-29,1,Standard
commercial,Dublin,Dublin 2,5847294,2019-07-29,1,Standard
commercial,Meath,Ashbourne,5847250,2019-07-29,1,Standard
commercial,Dublin,Citywest,5872201,2019-07-30,1,Standard
commercial,Dublin,Dublin 1,5847308,2019-07-30,1,Standard
commercial,Dublin,Dublin 8,5876541,2019-07-30,2,Standard
commercial,Dublin,Balbriggan,5847279,2019-07-31,1,Standard
commercial,Dublin,Dublin 1,5847257,2019-08-01,1,Standard
commercial,Dublin,Blackrock,5881927,2019-08-02,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-08-03,1,Standard
commercial,Dublin,Blackrock,5881927,2019-08-05,1,Standard
commercial,Dublin,Baldonnell,5865552,2019-08-06,1,Standard
commercial,Dublin,Blanchardstown,5868748,2019-08-07,1,Standard
commercial,Dublin,Dublin 8,5752673,2019-08-08,1,Standard
commercial,Dublin,Dublin 8,5876541,2019-08-10,1,Standard
commercial,Dublin,Dublin 1,5847257,2019-08-12,1,Standard
commercial,Dublin,Dublin 1,5857337,2019-08-12,1,Standard
commercial,Dublin,Sandyford,5884601,2019-08-12,1,Standard
commercial,Dublin,Citywest,5872201,2019-08-13,1,Premium
commercial,Dublin,Baldonnell,5865552,2019-08-14,1,Premium
commercial,Dublin,Dublin 2,5880204,2019-08-14,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-08-16,1,Standard
commercial,Dublin,Dublin 4,5847255,2019-08-16,1,Standard
commercial,Dublin,Balbriggan,5847279,2019-08-17,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-08-19,1,Standard
commercial,Dublin,Dublin 2,5871678,2019-08-19,1,Standard
commercial,Dublin,Dublin 2,5847260,2019-08-19,1,Standard
commercial,Dublin,Dublin 2,5847270,2019-08-19,1,Standard
commercial,Dublin,Dublin 8,5847277,2019-08-19,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-08-20,1,Standard
commercial,Dublin,Blackrock,5891088,2019-08-21,1,Standard
commercial,Dublin,Chapelizod,5847307,2019-08-21,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-08-21,1,Standard
commercial,Dublin,Dublin 4,5854517,2019-08-21,1,Standard
commercial,Dublin,Blackrock,5891088,2019-08-22,1,Standard
commercial,Dublin,Blackrock,5891087,2019-08-22,1,Standard
commercial,Dublin,Dublin 1,5847257,2019-08-22,2,Standard
commercial,Dublin,Dublin 2,5847270,2019-08-22,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-08-23,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-08-23,1,Standard
commercial,Dublin,Dublin 8,5876541,2019-08-25,1,Standard
commercial,Dublin,Leopardstown,5847310,2019-08-25,1,Standard
commercial,Dublin,Stillorgan,5847246,2019-08-25,1,Premium
commercial,Dublin,Dublin 1,5847252,2019-08-26,1,Standard
commercial,Dublin,Ballymount,5847254,2019-08-27,1,Standard
commercial,Dublin,Citywest,5872201,2019-08-27,1,Premium
commercial,Dublin,Dublin 1,5893006,2019-08-27,1,Standard
commercial,Dublin,Dublin 2,5847261,2019-08-27,1,Standard
commercial,Dublin,Dublin 2,5880204,2019-08-27,1,Standard
commercial,Meath,Ashbourne,5674335,2019-08-27,1,Standard
commercial,Waterford,Kilcohan,5858474,2019-08-27,1,Standard
commercial,Dublin,Dublin 1,5893006,2019-08-28,2,Standard
commercial,Dublin,Dublin 4,5703305,2019-08-28,1,Standard
commercial,Dublin,Dublin 8,5753179,2019-08-28,1,Standard
commercial,Dublin,Dublin 1,5893006,2019-08-29,2,Standard
commercial,Dublin,Finglas,5873922,2019-08-29,1,Standard
commercial,Meath,Ashbourne,5847250,2019-08-29,1,Standard
commercial,Dublin,Dublin 1,5893006,2019-08-30,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-08-30,1,Standard
commercial,Dublin,Dublin 2,5847294,2019-08-30,1,Standard
commercial,Dublin,Dublin 4,5703305,2019-08-30,1,Standard
commercial,Dublin,Foxrock,5700956,2019-08-30,1,Standard
commercial,Dublin,Portmarnock,5894470,2019-08-30,1,Standard
commercial,Dublin,Dublin 1,5857337,2019-08-31,1,Standard
commercial,Dublin,Dublin 1,5893006,2019-08-31,1,Standard
commercial,Dublin,North Wall,5874611,2019-08-31,1,Standard
commercial,Dublin,Portmarnock,5894470,2019-08-31,1,Standard
commercial,Dublin,Leopardstown,5847310,2019-09-01,1,Standard
commercial,Dublin,Clondalkin,5847302,2019-09-02,1,Standard
commercial,Dublin,Park West,5879371,2019-09-02,1,Standard
commercial,Dublin,Shankill,5847248,2019-09-02,1,Standard
commercial,Dublin,Blanchardstown,5868748,2019-09-03,2,Standard
commercial,Dublin,Dublin 8,5876541,2019-09-03,1,Standard
commercial,Dublin,Dun Laoghaire,5847285,2019-09-03,1,Standard
commercial,Dublin,Leopardstown,5768533,2019-09-03,1,Standard
commercial,Dublin,Sandyford,5884601,2019-09-03,1,Standard
commercial,Dublin,Shankill,5847248,2019-09-03,1,Standard
commercial,Dublin,Dublin 1,5893006,2019-09-04,1,Standard
commercial,Dublin,Portmarnock,5894470,2019-09-04,2,Standard
commercial,Dublin,Blanchardstown,5847280,2019-09-05,1,Standard
commercial,Dublin,Dublin 2,5847268,2019-09-05,1,Standard
commercial,Dublin,Finglas,5847282,2019-09-05,1,Standard
commercial,Dublin,Blackrock,5891091,2019-09-06,1,Standard
commercial,Dublin,Dublin 1,5857337,2019-09-06,1,Standard
commercial,Dublin,Dublin 2,5847270,2019-09-06,1,Standard
commercial,Dublin,Dublin 8,5753179,2019-09-06,1,Standard
commercial,Dublin,Leopardstown,5847269,2019-09-06,1,Standard
commercial,Wicklow,Clara,5847274,2019-09-10,1,Standard
commercial,Dublin,Chapelizod,5847307,2019-09-11,1,Standard
commercial,Dublin,Dublin 1,5847252,2019-09-11,1,Standard
commercial,Dublin,Dublin 2,5871678,2019-09-11,1,Standard
